entry_time,exit_time,holding_time_minutes,date,day_of_week,session,direction,attempt,ref_close,entry_price,exit_price,stop_loss,take_profit,status,pnl,r_multiple,price_vs_ref,risk_amount,reward_amount,risk_reward_ratio,session_time_range,cumulative_pnl
2024-02-02 13:36:00+00:00,2024-02-02 16:00:00+00:00,144.0,2024-02-02,Friday,london,long,2,2051.875,2037.455,2034.385,2019.955,2072.455,session_close,-3.0699999999999363,-0.1754285714285678,-0.7027718550106645,17.5,35.0,2,08:00-16:00,30.858000000000857
2024-02-05 00:00:00+00:00,2024-02-05 08:00:00+00:00,480.0,2024-02-05,Monday,asian,short,1,2039.275,2038.325,2026.435,2055.825,2020.825,session_close,11.8900000000001,0.6794285714285772,-0.04658518345981025,17.5,17.5,1,00:00-08:00,42.74800000000096
2024-02-05 08:00:00+00:00,2024-02-05 16:00:00+00:00,480.0,2024-02-05,Monday,london,short,1,2039.275,2026.435,2017.775,2043.935,2008.935,session_close,8.659999999999854,0.49485714285713456,-0.6296355322357281,17.5,17.5,1,08:00-16:00,51.40800000000081
2024-02-05 13:00:00+00:00,2024-02-05 21:00:00+00:00,480.0,2024-02-05,Monday,us,short,1,2039.275,2021.985,2024.825,2039.485,2004.485,session_close,-2.8400000000001455,-0.1622857142857226,-0.8478503389685152,17.5,17.5,1,13:00-21:00,48.568000000000666
2024-02-06 00:00:00+00:00,2024-02-06 08:00:00+00:00,480.0,2024-02-06,Tuesday,asian,short,1,2027.465,2025.235,2026.165,2042.735,2007.735,session_close,-0.9300000000000637,-0.05314285714286078,-0.10998956825395349,17.5,17.5,1,00:00-08:00,47.6380000000006
2024-02-06 08:00:00+00:00,2024-02-06 16:00:00+00:00,480.0,2024-02-06,Tuesday,london,long,1,2017.675,2026.165,2035.988,2008.665,2043.665,session_close,9.823000000000093,0.561314285714291,0.4207813448647581,17.5,17.5,1,08:00-16:00,57.461000000000695
2024-02-06 13:00:00+00:00,2024-02-06 21:00:00+00:00,480.0,2024-02-06,Tuesday,us,long,1,2024.895,2027.725,2035.585,2010.225,2045.225,session_close,7.860000000000127,0.4491428571428644,0.13976033325184403,17.5,17.5,1,13:00-21:00,65.32100000000082
2024-02-07 00:00:00+00:00,2024-02-07 08:00:00+00:00,480.0,2024-02-07,Wednesday,asian,long,1,2026.245,2035.505,2034.755,2018.005,2053.005,session_close,-0.75,-0.04285714285714286,0.45700297841575027,17.5,17.5,1,00:00-08:00,64.57100000000082
2024-02-07 08:00:00+00:00,2024-02-07 16:00:00+00:00,480.0,2024-02-07,Wednesday,london,short,1,2036.205,2034.755,2038.685,2052.255,2017.255,session_close,-3.9299999999998363,-0.2245714285714192,-0.07121090459947885,17.5,17.5,1,08:00-16:00,60.641000000000986
2024-02-07 13:00:00+00:00,2024-02-07 21:00:00+00:00,480.0,2024-02-07,Wednesday,us,short,1,2035.655,2032.945,2034.765,2050.4449999999997,2015.445,session_close,-1.8200000000001637,-0.10400000000000935,-0.13312668404027383,17.5,17.5,1,13:00-21:00,58.82100000000082
2024-02-08 00:00:00+00:00,2024-02-08 08:00:00+00:00,480.0,2024-02-08,Thursday,asian,long,1,2035.105,2036.375,2032.685,2018.875,2053.875,session_close,-3.6900000000000546,-0.21085714285714596,0.06240464251230191,17.5,17.5,1,00:00-08:00,55.13100000000077
2024-02-08 08:00:00+00:00,2024-02-08 16:00:00+00:00,480.0,2024-02-08,Thursday,london,short,1,2038.235,2032.685,2031.395,2050.185,2015.185,session_close,1.2899999999999636,0.07371428571428364,-0.272294411586493,17.5,17.5,1,08:00-16:00,56.42100000000073
2024-02-08 13:00:00+00:00,2024-02-08 21:00:00+00:00,480.0,2024-02-08,Thursday,us,short,1,2034.638,2024.545,2033.275,2042.045,2007.045,session_close,-8.730000000000018,-0.4988571428571439,-0.4960587583638882,17.5,17.5,1,13:00-21:00,47.69100000000071
2024-02-09 00:00:00+00:00,2024-02-09 08:00:00+00:00,480.0,2024-02-09,Friday,asian,long,1,2032.785,2034.295,2033.335,2016.795,2051.795,session_close,-0.9600000000000364,-0.054857142857144936,0.07428232695538342,17.5,17.5,1,00:00-08:00,46.73100000000068
2024-02-09 08:00:00+00:00,2024-02-09 16:00:00+00:00,480.0,2024-02-09,Friday,london,long,1,2031.828,2033.335,2021.508,2015.835,2050.835,session_close,-11.826999999999998,-0.6758285714285713,0.07416966396762234,17.5,17.5,1,08:00-16:00,34.90400000000068
2024-02-09 13:00:00+00:00,2024-02-09 21:00:00+00:00,480.0,2024-02-09,Friday,us,short,1,2032.885,2028.055,2025.195,2045.555,2010.555,session_close,2.8600000000001273,0.1634285714285787,-0.23759337099737207,17.5,17.5,1,13:00-21:00,37.764000000000806
2024-02-12 00:00:00+00:00,2024-02-12 08:00:00+00:00,480.0,2024-02-12,Monday,asian,long,1,2024.155,2025.645,2025.415,2008.145,2043.145,session_close,-0.2300000000000182,-0.013142857142858183,0.07361096358727513,17.5,17.5,1,00:00-08:00,37.53400000000079
2024-02-12 08:00:00+00:00,2024-02-12 16:00:00+00:00,480.0,2024-02-12,Monday,london,long,1,2024.155,2025.415,2012.605,2007.915,2042.915,session_close,-12.809999999999945,-0.7319999999999969,0.06224819739594996,17.5,17.5,1,08:00-16:00,24.724000000000842
2024-02-12 13:00:00+00:00,2024-02-12 21:00:00+00:00,480.0,2024-02-12,Monday,us,short,1,2024.155,2021.415,2020.295,2038.915,2003.915,session_close,1.1199999999998909,0.06399999999999377,-0.13536512767055928,17.5,17.5,1,13:00-21:00,25.844000000000733
2024-02-13 00:00:00+00:00,2024-02-13 08:00:00+00:00,480.0,2024-02-13,Tuesday,asian,short,1,2025.435,2019.245,2024.975,2036.745,2001.745,session_close,-5.730000000000018,-0.32742857142857246,-0.3056133620679041,17.5,17.5,1,00:00-08:00,20.114000000000715
2024-02-13 08:00:00+00:00,2024-02-13 13:47:00+00:00,347.0,2024-02-13,Tuesday,london,long,1,2013.045,2024.975,2007.475,2007.475,2042.475,sl_hit,-17.5,-1.0,0.5926345412049823,17.5,17.5,1,08:00-16:00,2.614000000000715
2024-02-13 13:00:00+00:00,2024-02-13 13:43:00+00:00,43.0,2024-02-13,Tuesday,us,long,1,2019.955,2028.165,2010.665,2010.665,2045.665,sl_hit,-17.5,-1.0,0.40644469802545286,17.5,17.5,1,13:00-21:00,-14.885999999999285
2024-02-13 13:43:00+00:00,2024-02-13 14:55:00+00:00,72.0,2024-02-13,Tuesday,us,long,2,2019.955,2010.665,1993.165,1993.165,2045.665,sl_hit,-17.5,-1.0,-0.4599112356463369,17.5,35.0,2,13:00-21:00,-32.385999999999285
2024-02-13 13:47:00+00:00,2024-02-13 16:00:00+00:00,133.0,2024-02-13,Tuesday,london,long,2,2013.045,2007.475,1992.218,1989.975,2042.475,session_close,-15.256999999999834,-0.871828571428562,-0.27669525519797933,17.5,35.0,2,08:00-16:00,-47.64299999999912
2024-02-13 14:55:00+00:00,2024-02-13 21:00:00+00:00,365.0,2024-02-13,Tuesday,us,long,3,2019.955,1993.165,1992.355,1975.665,2045.665,session_close,-0.8099999999999454,-0.04628571428571117,-1.3262671693181267,17.5,52.5,3,13:00-21:00,-48.452999999999065
2024-02-14 00:00:00+00:00,2024-02-14 08:00:00+00:00,480.0,2024-02-14,Wednesday,asian,short,1,2025.125,1991.245,1989.865,2008.745,1973.745,session_close,1.3799999999998818,0.0788571428571361,-1.6729831491883271,17.5,17.5,1,00:00-08:00,-47.07299999999918
2024-02-14 08:00:00+00:00,2024-02-14 16:00:00+00:00,480.0,2024-02-14,Wednesday,london,short,1,1992.145,1989.865,1988.055,2007.365,1972.365,session_close,1.8099999999999454,0.10342857142856832,-0.11444950041287019,17.5,17.5,1,08:00-16:00,-45.26299999999924
2024-02-14 13:00:00+00:00,2024-02-14 21:00:00+00:00,480.0,2024-02-14,Wednesday,us,short,1,1992.525,1990.155,1990.465,2007.655,1972.655,session_close,-0.30999999999994543,-0.017714285714282595,-0.11894455527534753,17.5,17.5,1,13:00-21:00,-45.57299999999918
2024-02-15 00:00:00+00:00,2024-02-15 08:00:00+00:00,480.0,2024-02-15,Thursday,asian,long,1,1989.385,1993.745,1993.695,1976.245,2011.245,session_close,-0.049999999999954525,-0.0028571428571402585,0.21916320873033124,17.5,17.5,1,00:00-08:00,-45.62299999999914
2024-02-15 08:00:00+00:00,2024-02-15 16:00:00+00:00,480.0,2024-02-15,Thursday,london,long,1,1987.775,1993.695,2000.775,1976.195,2011.195,session_close,7.080000000000155,0.4045714285714374,0.29782042736224396,17.5,17.5,1,08:00-16:00,-38.54299999999898
2024-02-15 13:00:00+00:00,2024-02-15 21:00:00+00:00,480.0,2024-02-15,Thursday,us,long,1,1991.025,1998.255,2004.035,1980.755,2015.755,session_close,5.779999999999973,0.33028571428571274,0.3631295438279287,17.5,17.5,1,13:00-21:00,-32.76299999999901
2024-02-16 00:00:00+00:00,2024-02-16 08:00:00+00:00,480.0,2024-02-16,Friday,asian,long,1,1993.785,2003.475,2005.425,1985.975,2020.975,session_close,1.9500000000000455,0.11142857142857403,0.48601027693556864,17.5,17.5,1,00:00-08:00,-30.812999999998965
2024-02-16 08:00:00+00:00,2024-02-16 16:00:00+00:00,480.0,2024-02-16,Friday,london,long,1,2000.705,2005.425,2008.585,1987.925,2022.925,session_close,3.160000000000082,0.18057142857143324,0.23591683931414315,17.5,17.5,1,08:00-16:00,-27.652999999998883
2024-02-16 13:00:00+00:00,2024-02-16 21:00:00+00:00,480.0,2024-02-16,Friday,us,long,1,2004.315,2006.315,2011.995,1988.815,2023.815,session_close,5.679999999999836,0.32457142857141924,0.0997847144785126,17.5,17.5,1,13:00-21:00,-21.972999999999047
2024-02-19 00:00:00+00:00,2024-02-19 08:00:00+00:00,480.0,2024-02-19,Monday,asian,long,1,2013.055,2013.844,2020.965,1996.344,2031.344,session_close,7.120999999999867,0.4069142857142781,0.03919416011981725,17.5,17.5,1,00:00-08:00,-14.85199999999918
2024-02-19 08:00:00+00:00,2024-02-19 16:00:00+00:00,480.0,2024-02-19,Monday,london,long,1,2013.055,2020.965,2014.605,2003.465,2038.465,session_close,-6.3599999999999,-0.3634285714285657,0.39293511603010617,17.5,17.5,1,08:00-16:00,-21.21199999999908
2024-02-19 13:00:00+00:00,2024-02-19 21:00:00+00:00,480.0,2024-02-19,Monday,us,long,1,2013.055,2017.265,2017.775,1999.765,2034.765,session_close,0.5099999999999909,0.029142857142856624,0.209134872122224,17.5,17.5,1,13:00-21:00,-20.70199999999909
2024-02-20 00:00:00+00:00,2024-02-20 08:00:00+00:00,480.0,2024-02-20,Tuesday,asian,short,1,2020.825,2016.155,2021.264,2033.655,1998.655,session_close,-5.108999999999924,-0.2919428571428528,-0.23109373646901998,17.5,17.5,1,00:00-08:00,-25.810999999999012
2024-02-20 08:00:00+00:00,2024-02-20 16:00:00+00:00,480.0,2024-02-20,Tuesday,london,long,1,2014.815,2021.264,2026.985,2003.764,2038.764,session_close,5.721000000000004,0.32691428571428593,0.3200790146986121,17.5,17.5,1,08:00-16:00,-20.08999999999901
2024-02-20 13:00:00+00:00,2024-02-20 21:00:00+00:00,480.0,2024-02-20,Tuesday,us,long,1,2017.775,2026.325,2024.385,2008.825,2043.825,session_close,-1.9400000000000546,-0.11085714285714597,0.4237340635105477,17.5,17.5,1,13:00-21:00,-22.029999999999063
2024-02-21 00:00:00+00:00,2024-02-21 08:00:00+00:00,480.0,2024-02-21,Wednesday,asian,long,1,2021.358,2023.525,2028.695,2006.025,2041.025,session_close,5.169999999999845,0.2954285714285626,0.10720515613761362,17.5,17.5,1,00:00-08:00,-16.859999999999218
2024-02-21 08:00:00+00:00,2024-02-21 16:00:00+00:00,480.0,2024-02-21,Wednesday,london,long,1,2027.375,2028.695,2024.035,2011.195,2046.195,session_close,-4.6599999999998545,-0.26628571428570597,0.06510882298538437,17.5,17.5,1,08:00-16:00,-21.519999999999072
2024-02-21 13:00:00+00:00,2024-02-21 21:00:00+00:00,480.0,2024-02-21,Wednesday,us,long,1,2024.225,2029.025,2024.748,2011.525,2046.525,session_close,-4.277000000000044,-0.2444000000000025,0.23712778964789893,17.5,17.5,1,13:00-21:00,-25.796999999999116
2024-02-22 00:00:00+00:00,2024-02-22 08:00:00+00:00,480.0,2024-02-22,Thursday,asian,short,1,2028.705,2025.435,2031.445,2042.935,2007.935,session_close,-6.009999999999991,-0.3434285714285709,-0.1611865697575538,17.5,17.5,1,00:00-08:00,-31.806999999999107
2024-02-22 08:00:00+00:00,2024-02-22 16:00:00+00:00,480.0,2024-02-22,Thursday,london,long,1,2024.025,2031.445,2023.778,2013.945,2048.9449999999997,session_close,-7.666999999999916,-0.43811428571428096,0.366596262397937,17.5,17.5,1,08:00-16:00,-39.47399999999902
2024-02-22 13:00:00+00:00,2024-02-22 21:00:00+00:00,480.0,2024-02-22,Thursday,us,long,1,2024.268,2027.535,2024.448,2010.035,2045.035,session_close,-3.086999999999989,-0.17639999999999936,0.16139167343454783,17.5,17.5,1,13:00-21:00,-42.56099999999901
2024-02-23 00:00:00+00:00,2024-02-23 08:00:00+00:00,480.0,2024-02-23,Friday,asian,short,1,2031.345,2024.825,2022.095,2042.325,2007.325,session_close,2.730000000000018,0.15600000000000103,-0.32096960388314055,17.5,17.5,1,00:00-08:00,-39.830999999998994
2024-02-23 08:00:00+00:00,2024-02-23 16:00:00+00:00,480.0,2024-02-23,Friday,london,short,1,2023.225,2022.095,2030.865,2039.595,2004.595,session_close,-8.769999999999982,-0.5011428571428561,-0.05585142532342581,17.5,17.5,1,08:00-16:00,-48.600999999998976
2024-02-23 13:00:00+00:00,2024-02-23 21:00:00+00:00,480.0,2024-02-23,Friday,us,long,1,2024.528,2027.815,2036.285,2010.315,2045.315,session_close,8.470000000000027,0.48400000000000154,0.1623588312930241,17.5,17.5,1,13:00-21:00,-40.13099999999895
2024-02-26 00:00:00+00:00,2024-02-26 08:00:00+00:00,480.0,2024-02-26,Monday,asian,short,1,2035.215,2033.448,2034.425,2050.9480000000003,2015.948,session_close,-0.9769999999998618,-0.05582857142856353,-0.08682129406474626,17.5,17.5,1,00:00-08:00,-41.10799999999881
2024-02-26 08:00:00+00:00,2024-02-26 16:00:00+00:00,480.0,2024-02-26,Monday,london,short,1,2035.215,2034.425,2029.065,2051.925,2016.925,session_close,5.3599999999999,0.30628571428570855,-0.03881653781049981,17.5,17.5,1,08:00-16:00,-35.74799999999891
2024-02-26 13:00:00+00:00,2024-02-26 21:00:00+00:00,480.0,2024-02-26,Monday,us,short,1,2035.215,2032.745,2032.005,2050.245,2015.245,session_close,0.7399999999997817,0.04228571428570181,-0.12136309923030379,17.5,17.5,1,13:00-21:00,-35.00799999999913
2024-02-27 00:00:00+00:00,2024-02-27 08:00:00+00:00,480.0,2024-02-27,Tuesday,asian,short,1,2035.015,2031.765,2035.525,2049.2650000000003,2014.265,session_close,-3.759999999999991,-0.21485714285714233,-0.15970398252592732,17.5,17.5,1,00:00-08:00,-38.76799999999912
2024-02-27 08:00:00+00:00,2024-02-27 16:00:00+00:00,480.0,2024-02-27,Tuesday,london,long,1,2029.065,2035.525,2033.835,2018.025,2053.025,session_close,-1.6900000000000546,-0.0965714285714317,0.3183732408769574,17.5,17.5,1,08:00-16:00,-40.457999999999174
2024-02-27 13:00:00+00:00,2024-02-27 21:00:00+00:00,480.0,2024-02-27,Tuesday,us,long,1,2032.208,2038.155,2030.065,2020.655,2055.6549999999997,session_close,-8.089999999999918,-0.4622857142857096,0.29263736782848454,17.5,17.5,1,13:00-21:00,-48.54799999999909
2024-02-28 00:00:00+00:00,2024-02-28 08:00:00+00:00,480.0,2024-02-28,Wednesday,asian,short,1,2035.295,2029.555,2028.065,2047.055,2012.055,session_close,1.490000000000009,0.08514285714285766,-0.28202299912297774,17.5,17.5,1,00:00-08:00,-47.05799999999908
2024-02-28 08:00:00+00:00,2024-02-28 16:00:00+00:00,480.0,2024-02-28,Wednesday,london,short,1,2033.685,2028.065,2032.095,2045.565,2010.565,session_close,-4.029999999999973,-0.23028571428571273,-0.27634564841653897,17.5,17.5,1,08:00-16:00,-51.087999999999056
2024-02-28 13:00:00+00:00,2024-02-28 21:00:00+00:00,480.0,2024-02-28,Wednesday,us,short,1,2030.065,2029.438,2033.635,2046.938,2011.938,session_close,-4.196999999999889,-0.2398285714285651,-0.03088571055606361,17.5,17.5,1,13:00-21:00,-55.284999999998945
2024-02-29 00:00:00+00:00,2024-02-29 08:00:00+00:00,480.0,2024-02-29,Thursday,asian,long,1,2027.985,2034.545,2037.025,2017.045,2052.045,session_close,2.480000000000018,0.14171428571428676,0.323473792952126,17.5,17.5,1,00:00-08:00,-52.80499999999893
2024-02-29 08:00:00+00:00,2024-02-29 16:00:00+00:00,480.0,2024-02-29,Thursday,london,long,1,2031.735,2037.025,2047.925,2019.525,2054.525,session_close,10.899999999999864,0.6228571428571351,0.2603686012201489,17.5,17.5,1,08:00-16:00,-41.90499999999906
2024-02-29 13:00:00+00:00,2024-02-29 13:53:00+00:00,53.0,2024-02-29,Thursday,us,short,1,2033.658,2030.555,2048.0550000000003,2048.0550000000003,2013.055,sl_hit,-17.5,-1.0,-0.1525821942529097,17.5,17.5,1,13:00-21:00,-59.40499999999906
2024-02-29 13:53:00+00:00,2024-02-29 21:00:00+00:00,427.0,2024-02-29,Thursday,us,short,2,2033.658,2048.0550000000003,2043.695,2065.5550000000003,2013.0550000000003,session_close,4.360000000000355,0.2491428571428774,0.7079361426552738,17.5,35.0,2,13:00-21:00,-55.04499999999871
2024-03-01 00:00:00+00:00,2024-03-01 08:00:00+00:00,480.0,2024-03-01,Friday,asian,long,1,2037.205,2043.808,2044.715,2026.308,2061.308,session_close,0.9069999999999254,0.051828571428567165,0.32412054751485814,17.5,17.5,1,00:00-08:00,-54.13799999999878
2024-03-01 08:00:00+00:00,2024-03-01 15:26:00+00:00,446.0,2024-03-01,Friday,london,short,1,2047.995,2044.715,2062.215,2062.215,2027.215,sl_hit,-17.5,-1.0,-0.160156641007423,17.5,17.5,1,08:00-16:00,-71.63799999999878
2024-03-01 13:00:00+00:00,2024-03-01 15:52:00+00:00,172.0,2024-03-01,Friday,us,long,1,2043.935,2052.005,2069.505,2034.505,2069.505,tp_hit,17.5,1.0,0.3948266456614405,17.5,17.5,1,13:00-21:00,-54.13799999999878
2024-03-01 15:26:00+00:00,2024-03-01 16:00:00+00:00,34.0,2024-03-01,Friday,london,short,2,2047.995,2062.215,2070.395,2079.715,2027.2150000000001,session_close,-8.179999999999836,-0.4674285714285621,0.6943376326602485,17.5,35.0,2,08:00-16:00,-62.31799999999862
2024-03-04 00:00:00+00:00,2024-03-04 08:00:00+00:00,480.0,2024-03-04,Monday,asian,long,1,2082.395,2083.105,2087.385,2065.605,2100.605,session_close,4.2800000000002,0.24457142857144,0.034095356548591235,17.5,17.5,1,00:00-08:00,-58.03799999999842
2024-03-04 08:00:00+00:00,2024-03-04 15:50:00+00:00,470.0,2024-03-04,Monday,london,long,1,2082.395,2087.385,2104.885,2069.885,2104.885,tp_hit,17.5,1.0,0.23962792841897124,17.5,17.5,1,08:00-16:00,-40.53799999999842
2024-03-04 13:00:00+00:00,2024-03-04 14:42:00+00:00,102.0,2024-03-04,Monday,us,short,1,2082.395,2082.008,2099.508,2099.508,2064.508,sl_hit,-17.5,-1.0,-0.018584370400436565,17.5,17.5,1,13:00-21:00,-58.03799999999842
2024-03-04 14:42:00+00:00,2024-03-04 16:34:00+00:00,112.0,2024-03-04,Monday,us,short,2,2082.395,2099.508,2117.008,2117.008,2064.508,sl_hit,-17.5,-1.0,0.8217941360788816,17.5,35.0,2,13:00-21:00,-75.53799999999842
2024-03-04 16:34:00+00:00,2024-03-04 21:00:00+00:00,266.0,2024-03-04,Monday,us,short,3,2082.395,2117.008,2117.085,2134.508,2064.508,session_close,-0.07700000000022555,-0.004400000000012889,1.6621726425582,17.5,52.5,3,13:00-21:00,-75.61499999999864
2024-03-05 00:00:00+00:00,2024-03-05 08:00:00+00:00,480.0,2024-03-05,Tuesday,asian,long,1,2087.335,2114.865,2115.045,2097.365,2132.365,session_close,0.18000000000029104,0.010285714285730916,1.318906644117966,17.5,17.5,1,00:00-08:00,-75.43499999999835
2024-03-05 08:00:00+00:00,2024-03-05 13:30:00+00:00,330.0,2024-03-05,Tuesday,london,long,1,2108.925,2115.045,2132.545,2097.545,2132.545,tp_hit,17.5,1.0,0.29019524165154714,17.5,17.5,1,08:00-16:00,-57.934999999998354
2024-03-05 13:00:00+00:00,2024-03-05 21:00:00+00:00,480.0,2024-03-05,Tuesday,us,long,1,2116.585,2124.605,2129.785,2107.105,2142.105,session_close,5.179999999999836,0.29599999999999066,0.37891225724457,17.5,17.5,1,13:00-21:00,-52.75499999999852
2024-03-06 00:00:00+00:00,2024-03-06 08:00:00+00:00,480.0,2024-03-06,Wednesday,asian,long,1,2114.325,2127.455,2127.615,2109.955,2144.955,session_close,0.15999999999985448,0.009142857142848827,0.6210019746254767,17.5,17.5,1,00:00-08:00,-52.59499999999866
2024-03-06 08:00:00+00:00,2024-03-06 14:34:00+00:00,394.0,2024-03-06,Wednesday,london,long,1,2126.565,2127.615,2145.115,2110.115,2145.115,tp_hit,17.5,1.0,0.04937540117512172,17.5,17.5,1,08:00-16:00,-35.09499999999866
2024-03-06 13:00:00+00:00,2024-03-06 18:30:00+00:00,330.0,2024-03-06,Wednesday,us,long,1,2129.528,2133.995,2151.495,2116.495,2151.495,tp_hit,17.5,1.0,0.20976479294942818,17.5,17.5,1,13:00-21:00,-17.594999999998663
2024-03-07 00:00:00+00:00,2024-03-07 08:00:00+00:00,480.0,2024-03-07,Thursday,asian,long,1,2128.335,2147.565,2155.515,2130.065,2165.065,session_close,7.949999999999818,0.4542857142857039,0.9035231765675994,17.5,17.5,1,00:00-08:00,-9.644999999998845
2024-03-07 08:00:00+00:00,2024-03-07 16:00:00+00:00,480.0,2024-03-07,Thursday,london,long,1,2140.875,2155.515,2154.325,2138.015,2173.015,session_close,-1.1900000000000546,-0.06800000000000311,0.6838325451042154,17.5,17.5,1,08:00-16:00,-10.8349999999989
2024-03-07 13:00:00+00:00,2024-03-07 21:00:00+00:00,480.0,2024-03-07,Thursday,us,long,1,2146.615,2157.935,2158.695,2140.435,2175.435,session_close,0.7600000000002183,0.043428571428583904,0.5273418847813961,17.5,17.5,1,13:00-21:00,-10.074999999998681
2024-03-08 00:00:00+00:00,2024-03-08 08:00:00+00:00,480.0,2024-03-08,Friday,asian,long,1,2155.905,2161.305,2161.455,2143.805,2178.805,session_close,0.15000000000009095,0.008571428571433769,0.2504748585860525,17.5,17.5,1,00:00-08:00,-9.92499999999859
2024-03-08 08:00:00+00:00,2024-03-08 13:31:00+00:00,331.0,2024-03-08,Friday,london,long,1,2153.595,2161.455,2178.955,2143.955,2178.955,tp_hit,17.5,1.0,0.36497112966923345,17.5,17.5,1,08:00-16:00,7.57500000000141
2024-03-08 13:00:00+00:00,2024-03-08 13:32:00+00:00,32.0,2024-03-08,Friday,us,long,1,2158.535,2165.245,2182.745,2147.745,2182.745,tp_hit,17.5,1.0,0.3108589853766576,17.5,17.5,1,13:00-21:00,25.07500000000141
2024-03-11 00:00:00+00:00,2024-03-11 08:00:00+00:00,480.0,2024-03-11,Monday,asian,long,1,2178.965,2181.125,2182.275,2163.625,2198.625,session_close,1.150000000000091,0.06571428571429092,0.09912963264668566,17.5,17.5,1,00:00-08:00,26.2250000000015
2024-03-11 08:00:00+00:00,2024-03-11 16:00:00+00:00,480.0,2024-03-11,Monday,london,long,1,2178.965,2182.275,2184.335,2164.775,2199.775,session_close,2.0599999999999454,0.1177142857142826,0.151906983361364,17.5,17.5,1,08:00-16:00,28.285000000001446
2024-03-11 13:00:00+00:00,2024-03-11 21:00:00+00:00,480.0,2024-03-11,Monday,us,short,1,2178.965,2176.955,2182.085,2194.455,2159.455,session_close,-5.130000000000109,-0.29314285714286337,-0.09224563037957095,17.5,17.5,1,13:00-21:00,23.155000000001337
2024-03-12 00:00:00+00:00,2024-03-12 08:00:00+00:00,480.0,2024-03-12,Tuesday,asian,long,1,2182.215,2183.935,2177.235,2166.435,2201.435,session_close,-6.699999999999818,-0.38285714285713246,0.07881899812803962,17.5,17.5,1,00:00-08:00,16.45500000000152
2024-03-12 08:00:00+00:00,2024-03-12 13:05:00+00:00,305.0,2024-03-12,Tuesday,london,short,1,2184.215,2177.235,2159.735,2194.735,2159.735,tp_hit,17.5,1.0,-0.3195656105282684,17.5,17.5,1,08:00-16:00,33.95500000000152
2024-03-12 13:00:00+00:00,2024-03-12 19:03:00+00:00,363.0,2024-03-12,Tuesday,us,short,1,2182.085,2168.825,2151.325,2186.325,2151.325,tp_hit,17.5,1.0,-0.6076756863275362,17.5,17.5,1,13:00-21:00,51.45500000000152
2024-03-13 00:00:00+00:00,2024-03-13 08:00:00+00:00,480.0,2024-03-13,Wednesday,asian,short,1,2176.925,2156.815,2160.405,2174.315,2139.315,session_close,-3.5900000000001455,-0.20514285714286545,-0.9237801026677597,17.5,17.5,1,00:00-08:00,47.86500000000137
2024-03-13 08:00:00+00:00,2024-03-13 16:00:00+00:00,480.0,2024-03-13,Wednesday,london,short,1,2162.878,2160.405,2171.435,2177.905,2142.905,session_close,-11.029999999999745,-0.6302857142856997,-0.1143383954157357,17.5,17.5,1,08:00-16:00,36.83500000000163
2024-03-13 13:00:00+00:00,2024-03-13 21:00:00+00:00,480.0,2024-03-13,Wednesday,us,long,1,2158.045,2163.295,2174.065,2145.795,2180.795,session_close,10.769999999999982,0.6154285714285704,0.2432757426281658,17.5,17.5,1,13:00-21:00,47.60500000000161
2024-03-14 00:00:00+00:00,2024-03-14 08:00:00+00:00,480.0,2024-03-14,Thursday,asian,long,1,2159.615,2175.365,2168.575,2157.865,2192.865,session_close,-6.789999999999964,-0.3879999999999979,0.7292966570430378,17.5,17.5,1,00:00-08:00,40.815000000001646
2024-03-14 08:00:00+00:00,2024-03-14 16:00:00+00:00,480.0,2024-03-14,Thursday,london,short,1,2171.635,2168.575,2156.785,2186.075,2151.075,session_close,11.789999999999964,0.6737142857142836,-0.14090765713392903,17.5,17.5,1,08:00-16:00,52.60500000000161
2024-03-14 13:00:00+00:00,2024-03-14 21:00:00+00:00,480.0,2024-03-14,Thursday,us,short,1,2174.065,2162.245,2161.765,2179.745,2144.745,session_close,0.4800000000000182,0.027428571428572468,-0.5436819966284432,17.5,17.5,1,13:00-21:00,53.08500000000163
2024-03-15 00:00:00+00:00,2024-03-15 08:00:00+00:00,480.0,2024-03-15,Friday,asian,short,1,2168.575,2161.265,2167.075,2178.765,2143.765,session_close,-5.809999999999945,-0.3319999999999969,-0.33708771889374106,17.5,17.5,1,00:00-08:00,47.27500000000168
2024-03-15 08:00:00+00:00,2024-03-15 16:00:00+00:00,480.0,2024-03-15,Friday,london,long,1,2157.095,2167.075,2159.675,2149.575,2184.575,session_close,-7.399999999999636,-0.42285714285712206,0.46265927091760073,17.5,17.5,1,08:00-16:00,39.875000000002046
2024-03-15 13:00:00+00:00,2024-03-15 21:00:00+00:00,480.0,2024-03-15,Friday,us,long,1,2161.765,2162.755,2155.625,2145.255,2180.255,session_close,-7.130000000000109,-0.4074285714285777,0.045795912136621535,17.5,17.5,1,13:00-21:00,32.74500000000194
2024-03-18 00:00:00+00:00,2024-03-18 08:00:00+00:00,480.0,2024-03-18,Monday,asian,long,1,2155.625,2156.228,2151.265,2138.728,2173.728,session_close,-4.963000000000193,-0.283600000000011,0.027973325601626693,17.5,17.5,1,00:00-08:00,27.782000000001744
