asset,entry_time,exit_time,entry_price,exit_price,direction,session,attempt,status,position_size,risk_amount,pnl,return_pct,holding_time,ref_close,date,day_of_week,duration_minutes
XAUUSD,2020-01-10 08:00:00+00:00,2020-01-10 15:52:00+00:00,1551.455,1559.2122749999999,long,london,1,tp_hit,126.51846419230701,981.4385193173703,971.6241341241965,0.0099,0 days 07:52:00,1546.665,2020-01-10,Friday,472.0
XAUUSD,2020-01-10 13:00:00+00:00,2020-01-10 15:45:00+00:00,1548.995,1556.7399749999997,short,us,1,sl_hit,129.4115143763604,1002.2889435570312,-1012.3118329926015,-0.0101,0 days 02:45:00,1550.695,2020-01-10,Friday,165.0
XAUUSD,2020-01-10 15:45:00+00:00,2020-01-10 21:00:00+00:00,1556.7399749999997,1560.498,short,us,2,session_close,127.46712246881393,992.1658252271053,-488.94629116817583,-0.004928070275513237,0 days 05:15:00,1550.695,2020-01-10,Friday,315.0
XAUUSD,2020-01-13 00:00:00+00:00,2020-01-13 08:00:00+00:00,1559.298,1552.915,short,asian,1,session_close,134.5982593179271,1049.3939827895879,848.6467493984379,0.008087017491204718,0 days 08:00:00,1561.785,2020-01-13,Monday,480.0
XAUUSD,2020-01-13 08:00:00+00:00,2020-01-13 16:00:00+00:00,1552.915,1551.445,short,london,1,session_close,127.65087086654738,991.1547606586122,177.735232567242,0.0017932137303072508,0 days 08:00:00,1561.785,2020-01-13,Monday,480.0
XAUUSD,2020-01-13 13:00:00+00:00,2020-01-13 21:00:00+00:00,1554.585,1548.925,short,us,1,session_close,127.01478044821661,987.2763623154235,709.0308937137622,0.0071816861091548645,0 days 08:00:00,1561.785,2020-01-13,Monday,480.0
XAUUSD,2020-01-14 00:00:00+00:00,2020-01-14 01:15:00+00:00,1544.345,1536.623275,short,asian,1,tp_hit,137.00053424378478,1057.8804502835724,1047.3016457807678,0.009900000000000294,0 days 01:15:00,1552.638,2020-01-14,Tuesday,75.0
XAUUSD,2020-01-14 08:00:00+00:00,2020-01-14 16:00:00+00:00,1543.405,1543.345,short,london,1,session_close,128.66773309459214,992.9321129842848,-2.209257144174341,-2.2249830731472243e-05,0 days 08:00:00,1551.445,2020-01-14,Tuesday,480.0
XAUUSD,2020-01-14 13:00:00+00:00,2020-01-14 21:00:00+00:00,1542.488,1546.848,short,us,1,session_close,128.93023106210077,994.3666712525611,-572.079474143272,-0.0057532044333570434,0 days 08:00:00,1548.555,2020-01-14,Tuesday,480.0
XAUUSD,2020-01-15 00:00:00+00:00,2020-01-15 08:00:00+00:00,1549.165,1552.905,long,asian,1,session_close,137.92636249093988,1068.35346674138,505.16106104870255,0.004728407561492835,0 days 08:00:00,1543.055,2020-01-15,Wednesday,480.0
