asset,entry_time,exit_time,entry_price,exit_price,direction,session,attempt,status,position_size,risk_amount,pnl,return_pct,holding_time,ref_close,date,day_of_week,duration_minutes
WTI,2020-01-14 00:00:00+00:00,2020-01-14 08:00:00+00:00,58.085,57.985,short,asian,1,session_close,3455.7032692592347,1003.6226219745854,325.4978744864367,0.0032432297495051804,0 days 08:00:00,59.056,2020-01-14,Tuesday,480.0
WTI,2020-01-14 08:00:00+00:00,2020-01-14 10:19:00+00:00,57.985,58.274924999999996,short,london,1,sl_hit,3389.3047049727656,982.6441665892178,-1002.2970499210021,-0.0102,0 days 02:19:00,58.325,2020-01-14,Tuesday,139.0
WTI,2020-01-14 10:19:00+00:00,2020-01-14 13:06:00+00:00,58.274924999999996,58.56629962499999,short,london,2,sl_hit,3338.0435790866177,972.6211960900077,-992.0736200118079,-0.0102,0 days 02:47:00,58.325,2020-01-14,Tuesday,167.0
WTI,2020-01-14 13:00:00+00:00,2020-01-14 15:01:00+00:00,58.446,58.153769999999994,long,us,1,sl_hit,3551.3396126006373,1037.8079749902968,-1058.5641344901028,-0.0102,0 days 02:01:00,58.045,2020-01-14,Tuesday,121.0
WTI,2020-01-14 13:06:00+00:00,2020-01-14 16:00:00+00:00,58.56629962499999,58.255,short,london,3,session_close,3287.557745850671,962.7004598898897,1004.1614842513269,0.010430674192948651,0 days 02:54:00,58.325,2020-01-14,Tuesday,174.0
WTI,2020-01-14 15:01:00+00:00,2020-01-14 21:00:00+00:00,58.153769999999994,58.385,long,us,2,session_close,3532.7798477911188,1027.2223336453958,796.3402375318451,0.007752364911165836,0 days 05:59:00,58.045,2020-01-14,Tuesday,359.0
WTI,2020-01-15 00:00:00+00:00,2020-01-15 08:00:00+00:00,58.075,58.065,long,asian,1,session_close,3467.5078802219846,1006.8776007194497,-54.81263081662658,-0.0005443822643135672,0 days 08:00:00,57.995,2020-01-15,Wednesday,480.0
WTI,2020-01-15 08:00:00+00:00,2020-01-15 15:30:00+00:00,58.065,57.774674999999995,short,london,1,tp_hit,3350.5281141218193,972.7420747324029,953.2872332377787,0.009800000000000246,0 days 07:30:00,58.215,2020-01-15,Wednesday,450.0
WTI,2020-01-15 13:00:00+00:00,2020-01-15 15:30:00+00:00,58.146,57.85527,short,us,1,tp_hit,3560.6429884109893,1035.185736020714,1014.4820213003251,0.009800000000000244,0 days 02:30:00,58.406,2020-01-15,Wednesday,150.0
WTI,2020-01-16 00:00:00+00:00,2020-01-16 08:00:00+00:00,58.09,58.055,short,asian,1,session_close,3464.725337962846,1006.3294744112835,101.13879734048673,0.0010050266827338462,0 days 08:00:00,58.126,2020-01-16,Thursday,480.0
WTI,2020-01-16 08:00:00+00:00,2020-01-16 09:12:00+00:00,58.055,58.345274999999994,long,london,1,tp_hit,3383.9460754966035,982.2749470647806,962.6294481234609,0.009799999999999755,0 days 01:12:00,57.486,2020-01-16,Thursday,72.0
WTI,2020-01-16 13:00:00+00:00,2020-01-16 13:47:00+00:00,57.685,57.973425,short,us,1,sl_hit,3624.271669355048,1045.3305562337173,-1066.2371673583916,-0.0102,0 days 00:47:00,57.915,2020-01-16,Thursday,47.0
WTI,2020-01-16 13:47:00+00:00,2020-01-16 14:43:00+00:00,57.973425,58.26329212499999,short,us,2,sl_hit,3569.4568142563817,1034.6681845601333,-1055.361548251336,-0.0102,0 days 00:56:00,57.915,2020-01-16,Thursday,56.0
WTI,2020-01-16 14:43:00+00:00,2020-01-16 15:07:00+00:00,58.26329212499999,58.55460858562498,short,us,3,sl_hit,3515.470999752239,1024.11456907762,-1044.5968604591724,-0.0102,0 days 00:24:00,57.915,2020-01-16,Thursday,24.0
WTI,2020-01-17 00:00:00+00:00,2020-01-17 08:00:00+00:00,58.606,58.676,long,asian,1,session_close,3437.671441097098,1007.3408623846884,220.49018362910405,0.0021888339077910067,0 days 08:00:00,58.096,2020-01-17,Friday,480.0
WTI,2020-01-17 08:00:00+00:00,2020-01-17 14:11:00+00:00,58.676,58.969379999999994,long,london,1,tp_hit,3380.943627875173,991.9012415460152,972.0632167150709,0.009799999999999759,0 days 06:11:00,58.345,2020-01-17,Friday,371.0
WTI,2020-01-17 13:00:00+00:00,2020-01-17 16:30:00+00:00,58.696,58.402519999999996,long,us,1,sl_hit,3453.961429988483,1013.6686004730283,-1033.9419724824888,-0.0102,0 days 03:30:00,58.466,2020-01-17,Friday,210.0
WTI,2020-01-17 16:30:00+00:00,2020-01-17 21:00:00+00:00,58.402519999999996,58.696,long,us,2,session_close,3435.910576284053,1003.3291807482034,988.3044523128881,0.009850251256281502,0 days 04:30:00,58.466,2020-01-17,Friday,270.0
WTI,2020-01-20 00:00:00+00:00,2020-01-20 08:00:00+00:00,59.276,59.106,long,asian,1,session_close,3406.254687296654,1009.5457642209797,-599.2542121248566,-0.005935879614009115,0 days 08:00:00,58.816,2020-01-20,Monday,480.0
WTI,2020-01-20 08:00:00+00:00,2020-01-20 09:06:00+00:00,59.106,58.81047,long,london,1,sl_hit,3389.239243776158,1001.621873713166,-1021.6543111874294,-0.0102,0 days 01:06:00,58.816,2020-01-20,Monday,66.0
WTI,2020-01-20 09:06:00+00:00,2020-01-20 16:00:00+00:00,58.81047,58.736,long,london,2,session_close,3371.5266366729857,991.4053306012916,-270.9056952450804,-0.0027325422497050215,0 days 06:54:00,58.816,2020-01-20,Monday,414.0
WTI,2020-01-20 13:00:00+00:00,2020-01-20 15:38:00+00:00,58.936,58.64132,long,us,1,sl_hit,3438.3474456065346,1013.2122252713323,-1033.476469776759,-0.0102,0 days 02:38:00,58.816,2020-01-20,Monday,158.0
WTI,2020-01-20 15:38:00+00:00,2020-01-20 21:00:00+00:00,58.64132,58.686,long,us,2,session_close,3420.3781926244924,1002.8774605735648,132.7649484349897,0.0013238401864078078,0 days 05:22:00,58.816,2020-01-20,Monday,322.0
WTI,2020-01-21 00:00:00+00:00,2020-01-21 02:34:00+00:00,58.695,58.401525,short,asian,1,tp_hit,3419.5526777400205,1003.553222099731,983.4821576577607,0.009800000000000243,0 days 02:34:00,59.086,2020-01-21,Tuesday,154.0
WTI,2020-01-21 08:00:00+00:00,2020-01-21 09:15:00+00:00,58.116,57.82542,short,london,1,tp_hit,3402.492510320291,988.6962736488408,968.9223481758883,0.009800000000000246,0 days 01:15:00,58.695,2020-01-21,Tuesday,75.0
WTI,2020-01-21 13:00:00+00:00,2020-01-21 14:04:00+00:00,57.855,58.14427499999999,short,us,1,sl_hit,3471.4548787759995,1004.2051100579148,-1024.289212259073,-0.0102,0 days 01:04:00,58.686,2020-01-21,Tuesday,64.0
WTI,2020-01-21 14:04:00+00:00,2020-01-21 15:10:00+00:00,58.14427499999999,58.43499637499999,short,us,2,sl_hit,3418.9512825994816,993.962217935324,-1013.8414622940305,-0.0102,0 days 01:06:00,58.686,2020-01-21,Tuesday,66.0
WTI,2020-01-21 15:10:00+00:00,2020-01-21 18:15:00+00:00,58.43499637499999,58.72717135687498,short,us,3,sl_hit,3367.241770663692,983.8238033123836,-1003.5002793786313,-0.0102,0 days 03:05:00,58.686,2020-01-21,Tuesday,185.0
WTI,2020-01-22 00:00:00+00:00,2020-01-22 07:35:00+00:00,58.285,57.993575,long,asian,1,sl_hit,3477.3545292144463,1013.3880436763086,-1033.6558045498348,-0.0102,0 days 07:35:00,58.106,2020-01-22,Wednesday,455.0
WTI,2020-01-22 07:35:00+00:00,2020-01-22 08:00:00+00:00,57.993575,57.936,long,asian,2,session_close,3459.18142011698,1003.0514856308102,-219.2233999758511,-0.0021855647802364146,0 days 00:25:00,58.106,2020-01-22,Wednesday,25.0
WTI,2020-01-22 08:00:00+00:00,2020-01-22 14:02:00+00:00,57.936,57.64632,short,london,1,tp_hit,3446.5116581421216,998.3854971305997,978.4177871879876,0.0098,0 days 06:02:00,58.456,2020-01-22,Wednesday,362.0
WTI,2020-01-22 13:00:00+00:00,2020-01-22 14:02:00+00:00,57.835,57.545825,short,us,1,tp_hit,3367.472293658237,973.7888005185974,954.3130245082493,0.009800000000000246,0 days 01:02:00,58.245,2020-01-22,Wednesday,62.0
WTI,2020-01-23 00:00:00+00:00,2020-01-23 01:21:00+00:00,56.106,55.82547,short,asian,1,tp_hit,3567.744097355296,1000.8592516310517,980.8420665984561,0.009800000000000255,0 days 01:21:00,57.965,2020-01-23,Thursday,81.0
